fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,white_eye,blue_blotches,pinched_belly,scales,comments
251,14,2001,29,7,Wicklow,,pink,81,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
252,14,2001,29,7,Wicklow,,pink,82,,,,,,,,0,,,,,,,,2,,,,,,,NA,,,,
253,14,2001,29,7,Wicklow,,pink,82,,,,,,,,0,,,,,,,4,2,,,,,,,NA,,,,
254,14,2001,29,7,Wicklow,,pink,83,,,,4,,,,0,,,,,,,2,6,,,,,,,NA,,,,
255,14,2001,29,7,Wicklow,,pink,83,,,,,,,,0,,,,,,,2,2,,,,,,,NA,,,,
256,14,2001,29,7,Wicklow,,pink,83,,,,,,,,0,,,,,,,,1,,,,,,,NA,,,,
257,14,2001,29,7,Wicklow,,pink,84,,,,,,,,0,,,,,,,1,2,,,,,,,NA,,,,
258,14,2001,29,7,Wicklow,,pink,85,,,,,,,,0,,,,,,,3,3,,,,,,,NA,,,,
259,14,2001,29,7,Wicklow,,pink,88,,,,1,,,,0,,,,,,,1,2,,,,,,,NA,,,,
260,15,2001,15,8,Wicklow,,pink,78,,,,,,,,0,,,,,,,1,1,,,,,,,NA,,,,
261,15,2001,15,8,Wicklow,,pink,81,,,2,,,,,0,,,,,,,8,11,,,,,,,NA,,,,
262,15,2001,15,8,Wicklow,,pink,81,,,2,,,,,0,,,,,,,,7,,,,,,,NA,,,,
263,15,2001,15,8,Wicklow,,pink,82,,,,1,,,,0,,,,,,,,3,,,,,,,NA,,,,
264,15,2001,15,8,Wicklow,,pink,84,,,,,,,,0,,,,,,,1,5,,,,,,,NA,,,,
265,15,2001,15,8,Wicklow,,pink,85,,,,,,,,0,,,,,,,,3,,,,,,,NA,,,,
266,15,2001,15,8,Wicklow,,pink,104,,,,,,,,0,,,,,,,,2,,,,,,,NA,,,,
267,16,2001,16,8,Wicklow,,pink,82,,,,,,,,0,,,,,,,,2,,,,,,,NA,,,,
268,16,2001,16,8,Wicklow,,pink,83,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
269,17,2002,18,4,Burdwood,,chum,37,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
270,17,2002,18,4,Burdwood,,chum,38,,,4,,,,,0,,,,,,,,,,,,,,,NA,,,,
271,17,2002,18,4,Burdwood,,chum,39,,,4,,,,,0,,,,,2,,,,,,,,,,NA,,,,belly seamed
272,17,2002,18,4,Burdwood,,chum,41,,,4,,,,,0,,,,,4,,,,,,,,,,NA,,,,
273,17,2002,18,4,Burdwood,,chum,41,,,1,,,,,0,,,,,2,,,,,,,,,,NA,,,,
274,17,2002,18,4,Burdwood,,chum,42,,,3,,,,,0,,,,,,,,,,,,,,,NA,,,,
275,17,2002,18,4,Burdwood,,pink,33,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,belly seamed
276,17,2002,18,4,Burdwood,,pink,36,,,1,1,,,,0,,,,,2,,,,,,,,,,NA,,,,
277,17,2002,18,4,Burdwood,,pink,38,,,,3,,,,0,,,,,,,,,,,,,,,NA,,,,
278,17,2002,18,4,Burdwood,,pink,38,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,belly seamed
279,17,2002,18,4,Burdwood,,pink,38,,,4,,,,,0,,,,,2,,,,1,,,,,,NA,,,,
280,18,2002,18,4,Glacier,,chum,38,,,5,,,,,0,,,,,,,,,,,,,,,NA,,,,
281,19,2002,18,4,Wicklow,,pink,27,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,yolk sac visible
282,19,2002,18,4,Wicklow,,pink,28,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
283,19,2002,18,4,Wicklow,,pink,30,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
284,19,2002,18,4,Wicklow,,pink,33,,,4,,,,,0,,,,,3,,,,,,,,,,NA,,,,
285,19,2002,18,4,Wicklow,,pink,37,,,7,1,,,,0,,,,,1,,,,,,,,,,NA,,,,
286,20,2002,19,4,Burdwood,,chum,45,,,7,1,,1,,0,,,,,2,,,,,,,,,,NA,,,,
287,20,2002,19,4,Burdwood,,pink,28,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,yolk sac visible
288,20,2002,19,4,Burdwood,,pink,32,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,belly seamed
289,20,2002,19,4,Burdwood,,pink,34,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,belly seamed
290,20,2002,19,4,Burdwood,,pink,35,,,9,,,,,0,,,,,1,,,,,,,,,,NA,,,,
291,20,2002,19,4,Burdwood,,pink,36,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
292,20,2002,19,4,Burdwood,,pink,37,,,4,,,,,0,,,,,,,,,,,,,,,NA,,,,
293,20,2002,19,4,Burdwood,,pink,38,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,belly seamed
294,20,2002,19,4,Burdwood,,pink,48,,,3,2,,,,0,,,,,2,,,,,,,,,,NA,,,,
295,21,2002,19,4,Glacier,,pink,31,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,belly seamed
296,21,2002,19,4,Glacier,,pink,31,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
297,21,2002,19,4,Glacier,,pink,32,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,belly seamed
298,21,2002,19,4,Glacier,,pink,33,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
299,21,2002,19,4,Glacier,,pink,33,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
300,21,2002,19,4,Glacier,,pink,33,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,belly seamed
301,21,2002,19,4,Glacier,,pink,33,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,copepod was in the bag
302,21,2002,19,4,Glacier,,pink,33,,,,,,1,,0,,,,,,,,,,,,,,,NA,,,,lep was on fish's mouth as if fed on
303,21,2002,19,4,Glacier,,pink,33,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
304,21,2002,19,4,Glacier,,pink,34,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
305,21,2002,19,4,Glacier,,pink,35,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
306,21,2002,19,4,Glacier,,pink,36,,,3,,,,,0,,,,,,,,,,,,,,,NA,,,,
307,21,2002,19,4,Glacier,,pink,37,,,,,,,,0,,,,,5,,,,,,,,,,NA,,,,
308,21,2002,19,4,Glacier,,pink,37,,,1,,,,,0,,,,,2,,,,,,,,,,NA,,,,
309,21,2002,19,4,Glacier,,pink,38,,,4,,,,,0,,,,,,,,,,,,,,,NA,,,,
310,21,2002,19,4,Glacier,,pink,38,,,1,2,,,,0,,,,,,,,,,,,,,,NA,,,,
311,21,2002,19,4,Glacier,,pink,38,,,7,,,,,0,,,,,1,,,,,,,,,,NA,,,,
312,21,2002,19,4,Glacier,,pink,39,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
313,21,2002,19,4,Glacier,,pink,44,,,4,1,,,,0,,,,,,,,,,,,,,,NA,,,,
314,21,2002,19,4,Glacier,,pink,44,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
315,22,2002,19,4,Wicklow,,chum,42,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
316,22,2002,19,4,Wicklow,,pink,30,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,yolk sac visible
317,22,2002,19,4,Wicklow,,pink,32,,,5,,,,,0,,,,,4,,,,,,,,,,NA,,,,
318,22,2002,19,4,Wicklow,,pink,32,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
319,22,2002,19,4,Wicklow,,pink,32,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
320,22,2002,19,4,Wicklow,,pink,33,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
321,22,2002,19,4,Wicklow,,pink,34,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
322,22,2002,19,4,Wicklow,,pink,35,,,5,,,,,0,,,,,2,,,,,,,,,,NA,,,,
323,22,2002,19,4,Wicklow,,pink,35,,,2,,,,,0,,,,,1,,,,,,,,,,NA,,,,
324,22,2002,19,4,Wicklow,,pink,35,,,2,,,,,0,,,,,,,,,,,,,,,NA,,,,
325,22,2002,19,4,Wicklow,,pink,38,,,4,,,,,0,,,,,1,,,,,,,,,,NA,,,,
326,22,2002,19,4,Wicklow,,pink,43,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
327,22,2002,19,4,Wicklow,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
328,23,2002,25,4,Glacier,,chum,36,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
329,23,2002,25,4,Glacier,,chum,39,,,1,,,,,0,,,,,1,,,,,,,,,,NA,,,,
330,23,2002,25,4,Glacier,,chum,42,,,,,,,,0,,,,,2,,,,1,,,,,,NA,,,,
331,23,2002,25,4,Glacier,,chum,43,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
332,23,2002,25,4,Glacier,,pink,32,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
333,23,2002,25,4,Glacier,,pink,32,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
334,23,2002,25,4,Glacier,,pink,33,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
335,23,2002,25,4,Glacier,,pink,34,,,1,,,,,0,,,,,2,,,,,,,,,,NA,,,,
336,23,2002,25,4,Glacier,,pink,34,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
337,23,2002,25,4,Glacier,,pink,34,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
338,23,2002,25,4,Glacier,,pink,36,,,2,,,,,0,,,,,1,,,,1,,,,,,NA,,,,
339,23,2002,25,4,Glacier,,pink,36,,,4,,,,,0,,,,,1,,,,2,,,,,,NA,,,,
340,23,2002,25,4,Glacier,,pink,37,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
341,23,2002,25,4,Glacier,,pink,37,,,8,,,,,0,,,,,1,,,,,,,,,,NA,,,,
342,23,2002,25,4,Glacier,,pink,38,,,3,,,,,0,,,,,,,,,2,,,,,,NA,,,,
343,23,2002,25,4,Glacier,,pink,38,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
344,23,2002,25,4,Glacier,,pink,38,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
345,23,2002,25,4,Glacier,,pink,40,,,2,,,,,0,,,,,1,,,,1,,,,,,NA,,,,
346,23,2002,25,4,Glacier,,pink,40,,,4,,,,,0,,,,,,,,,,,,,,,NA,,,,
347,23,2002,25,4,Glacier,,pink,40,,,,2,,,,0,,,,,2,,,,2,,,,,,NA,,,,
348,24,2002,26,4,Burdwood,,chum,36,,,2,,,,,0,,,,,,,,,,,,,,,NA,,,,
349,24,2002,26,4,Burdwood,,chum,38,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
350,24,2002,26,4,Burdwood,,chum,41,,,8,,,,,0,,,,,,,,,2,,,,,,NA,,,,
351,24,2002,26,4,Burdwood,,chum,42,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
352,24,2002,26,4,Burdwood,,pink,31,,,3,,,,,0,,,,,3,,,,,,,,,,NA,,,,
353,24,2002,26,4,Burdwood,,pink,31,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
354,24,2002,26,4,Burdwood,,pink,33,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
355,24,2002,26,4,Burdwood,,pink,34,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
356,24,2002,26,4,Burdwood,,pink,34,,,3,,,,,0,,,,,3,,,,,,,,,,NA,,,,
357,24,2002,26,4,Burdwood,,pink,34,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
358,24,2002,26,4,Burdwood,,pink,35,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
359,24,2002,26,4,Burdwood,,pink,35,,,2,,,,,0,,,,,1,,,,1,,,,,,NA,,,,pop-eye
360,24,2002,26,4,Burdwood,,pink,35,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
361,24,2002,26,4,Burdwood,,pink,35,,,2,,,,,0,,,,,2,,,,,,,,,,NA,,,,
362,24,2002,26,4,Burdwood,,pink,36,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
363,24,2002,26,4,Burdwood,,pink,36,,,1,,,,,0,,,,,4,,,,,,,,,,NA,,,,
364,24,2002,26,4,Burdwood,,pink,38,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
365,24,2002,26,4,Burdwood,,pink,38,,,2,,,,,0,,,,,1,,,,,,,,,,NA,,,,
366,24,2002,26,4,Burdwood,,pink,39,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
367,24,2002,26,4,Burdwood,,pink,39,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
368,24,2002,26,4,Burdwood,,pink,39,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
369,24,2002,26,4,Burdwood,,pink,40,,,,,,,,0,,,,,3,,,,,,,,,,NA,,,,
370,25,2002,26,4,Wicklow,,chum,42,,,9,,,,,0,,,,,1,,,,,,,,,,NA,,,,
371,25,2002,26,4,Wicklow,,pink,36,,,6,,,,,0,,,,,9,,,,,,,,,,NA,,,,
372,25,2002,26,4,Wicklow,,pink,37,,,2,,,,,0,,,,,,,,,1,,,,,,NA,,,,
373,25,2002,26,4,Wicklow,,pink,37,,,8,,,,,0,,,,,4,,,,,,,,,,NA,,,,
374,25,2002,26,4,Wicklow,,pink,38,,,2,,,,,0,,,,,3,,,,,,,,,,NA,,,,
375,25,2002,26,4,Wicklow,,pink,39,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
376,25,2002,26,4,Wicklow,,pink,39,,,9,,,,,0,,,,,1,,,,,,,,,,NA,,,,
377,25,2002,26,4,Wicklow,,pink,40,,,3,,,,,0,,,,,3,,,,,,,,,,NA,,,,
378,25,2002,26,4,Wicklow,,pink,41,,,8,,,,,0,,,,,1,,,,,,,,,,NA,,,,
379,25,2002,26,4,Wicklow,,pink,42,,,4,2,,,,0,,,,,8,,,,3,,,,,,NA,,,,
380,25,2002,26,4,Wicklow,,pink,42,,,5,,,,,0,,,,,2,,,,3,,,,,,NA,,,,
381,25,2002,26,4,Wicklow,,pink,42,,,4,1,,,,0,,,,,,,,,,,,,,,NA,,,,
382,25,2002,26,4,Wicklow,,pink,42,,,2,,,,,0,,,,,1,,,,,,,,,,NA,,,,
383,25,2002,26,4,Wicklow,,pink,43,,,8,,,,,0,,,,,1,,,,,,,,,,NA,,,,
384,25,2002,26,4,Wicklow,,pink,43,,,,2,,,,0,,,,,,,,,8,,,,,,NA,,,,
385,25,2002,26,4,Wicklow,,pink,44,,,7,,,,,0,,,,,2,,,,,,,,,,NA,,,,
386,25,2002,26,4,Wicklow,,pink,44,,,3,,,,,0,,,,,5,,,,,,,,,,NA,,,,
387,25,2002,26,4,Wicklow,,pink,45,,,6,1,,,,0,,,,,1,,,,2,,,,,,NA,,,,
388,25,2002,26,4,Wicklow,,pink,47,,,4,7,,1,,0,,,,,2,,,,,,,,,,NA,,,,
389,25,2002,26,4,Wicklow,,pink,47,,,11,,,,,0,,,,,2,,,,5,,,,,,NA,,,,
390,25,2002,26,4,Wicklow,,pink,51,,,8,3,,,,0,,,,,1,,,,4,,,,,,NA,,,,
391,26,2002,1,5,Glacier,,chum,34,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
392,26,2002,1,5,Glacier,,chum,36,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
393,26,2002,1,5,Glacier,,pink,26,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
394,26,2002,1,5,Glacier,,pink,29,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
395,26,2002,1,5,Glacier,,pink,30,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
396,26,2002,1,5,Glacier,,pink,31,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
397,26,2002,1,5,Glacier,,pink,31,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
398,26,2002,1,5,Glacier,,pink,31,,,3,,,,,0,,,,,7,,,,,,,,,,NA,,,,
399,26,2002,1,5,Glacier,,pink,32,,,4,,,,,0,,,,,,,,,,,,,,,NA,,,,
400,26,2002,1,5,Glacier,,pink,33,,,5,,,,,0,,,,,,,,,,,,,,,NA,,,,
401,26,2002,1,5,Glacier,,pink,34,,,3,,,,,0,,,,,6,,,,,,,,,,NA,,,,
402,26,2002,1,5,Glacier,,pink,34,,,4,1,,,,0,,,,,2,,,,,,,,,,NA,,,,
403,26,2002,1,5,Glacier,,pink,36,,,3,,,,,0,,,,,1,,,,,,,,,,NA,,,,
404,26,2002,1,5,Glacier,,pink,36,,,2,1,,,,0,,,,,,,,,,,,,,,NA,,,,
405,26,2002,1,5,Glacier,,pink,36,,,4,2,,,,0,,,,,2,,,,,,,,,,NA,,,,
406,26,2002,1,5,Glacier,,pink,38,,,,3,,,,0,,,,,,,,,,,,,,,NA,,,,
407,26,2002,1,5,Glacier,,pink,38,,,2,1,,,,0,,,,,,,,,1,,,,,,NA,,,,
408,26,2002,1,5,Glacier,,pink,39,,,,3,,,,0,,,,,,,,,,,,,,,NA,,,,
409,26,2002,1,5,Glacier,,pink,39,,,1,,,4,,0,,,,,,,,,,,,,,,NA,,,,
410,26,2002,1,5,Glacier,,pink,42,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
411,26,2002,1,5,Glacier,,pink,43,,,2,,,,,0,,,,,3,,,,,,,,,,NA,,,,
412,27,2002,3,5,Burdwood,,pink,28,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
413,27,2002,3,5,Burdwood,,pink,29,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
414,27,2002,3,5,Burdwood,,pink,30,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
415,27,2002,3,5,Burdwood,,pink,30,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
416,27,2002,3,5,Burdwood,,pink,30,,,,3,,,,0,,,,,1,,,,,,,,,,NA,,,,
417,27,2002,3,5,Burdwood,,pink,30,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
418,27,2002,3,5,Burdwood,,pink,32,,,,2,2,,,0,,,,,,,,,,,,,,,NA,,,,
419,27,2002,3,5,Burdwood,,pink,33,,,1,1,,,,0,,,,,3,,,,,,,,,,NA,,,,
420,27,2002,3,5,Burdwood,,pink,33,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
421,27,2002,3,5,Burdwood,,pink,33,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
422,27,2002,3,5,Burdwood,,pink,34,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
423,27,2002,3,5,Burdwood,,pink,35,,,1,1,,,,0,,,,,1,,,,,,,,,,NA,,,,
424,27,2002,3,5,Burdwood,,pink,35,,,2,,,,,0,,,,,2,,,,,,,,,,NA,,,,kopepoditt found on right al fin 
425,27,2002,3,5,Burdwood,,pink,36,,,1,1,,,,0,,,,,,,,,,,,,,,NA,,,,
426,27,2002,3,5,Burdwood,,pink,36,,,1,,,,,0,,,,,1,,,,,,,,,,NA,,,,
427,27,2002,3,5,Burdwood,,pink,36,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
428,27,2002,3,5,Burdwood,,pink,37,,,4,,1,,,0,,,,,1,,,,,,,,,,NA,,,,
429,27,2002,3,5,Burdwood,,pink,37,,,1,1,,,,0,,,,,,,,,,,,,,,NA,,,,
430,27,2002,3,5,Burdwood,,pink,38,,,,,,,,0,,,,,5,,,,1,,,,,,NA,,,,
431,27,2002,3,5,Burdwood,,pink,39,,,5,3,,,,0,,,,,2,,,,,,,,,,NA,,,,
432,27,2002,3,5,Burdwood,,pink,39,,,1,2,,,,0,,,,,1,,,,,,,,,,NA,,,,
433,27,2002,3,5,Burdwood,,pink,42,,,1,8,,,,0,,,,,1,,,,,,,,,,NA,,,,
434,28,2002,3,5,Wicklow,,pink,25,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
435,28,2002,3,5,Wicklow,,pink,30,,,1,2,,,,0,,,,,,,,,,,,,,,NA,,,,
436,28,2002,3,5,Wicklow,,pink,30,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
437,28,2002,3,5,Wicklow,,pink,32,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
438,28,2002,3,5,Wicklow,,pink,34,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
439,28,2002,3,5,Wicklow,,pink,34,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
440,28,2002,3,5,Wicklow,,pink,35,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
441,28,2002,3,5,Wicklow,,pink,35,,,1,,,,,0,,,,,1,,,,,,,,,,NA,,,,
442,28,2002,3,5,Wicklow,,pink,35,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
443,28,2002,3,5,Wicklow,,pink,36,,,,,,,,0,,,,,4,,,,,,,,,,NA,,,,
444,28,2002,3,5,Wicklow,,pink,36,,,,2,,,,0,,,,,,,,,,,,,,,NA,,,,
445,28,2002,3,5,Wicklow,,pink,36,,,1,,,1,1,0,,,,,1,,,,1,,,,,,NA,,,,
446,28,2002,3,5,Wicklow,,pink,36,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
447,28,2002,3,5,Wicklow,,pink,36,,,3,,,,,0,,,,,2,,,,,,,,,,NA,,,,
448,28,2002,3,5,Wicklow,,pink,36,,,,3,,,,0,,,,,1,,,,,,,,,,NA,,,,
449,28,2002,3,5,Wicklow,,pink,38,,,,3,,,,0,,,,,,,,,,,,,,,NA,,,,
450,28,2002,3,5,Wicklow,,pink,38,,,3,3,,,,0,,,,,4,,,,,,,,,,NA,,,,
451,28,2002,3,5,Wicklow,,pink,39,,,,,,,,0,,,,,1,,,,,,,,,,NA,,,,
452,28,2002,3,5,Wicklow,,pink,39,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
453,29,2002,7,5,Burdwood,,chum,43,,,,4,,,1,0,,,,,3,,,,,,,,,,NA,,,,
454,29,2002,7,5,Burdwood,,chum,43,,,4,2,,1,,0,,,,,3,,,,,,,,,,NA,,,,
455,29,2002,7,5,Burdwood,,chum,46,,,3,1,,,1,0,,,,,1,,,,,,,,,,NA,,,,
456,29,2002,7,5,Burdwood,,chum,46,,,3,1,1,,,0,,,,,1,,,,,,,,,,NA,,,,
457,29,2002,7,5,Burdwood,,chum,50,,,2,6,,,,0,,,,,4,,,,1,,,,,,NA,,,,
458,29,2002,7,5,Burdwood,,pink,31,,,3,2,,,,0,,,,,4,,,,,,,,,,NA,,,,
459,29,2002,7,5,Burdwood,,pink,33,,,4,1,,,,0,,,,,1,,,,,,,,,,NA,,,,
460,29,2002,7,5,Burdwood,,pink,33,,,2,,,,,0,,,,,1,,,,,,,,,,NA,,,,
461,29,2002,7,5,Burdwood,,pink,34,,,,3,,,,0,,,,,1,,,,,,,,,,NA,,,,
462,29,2002,7,5,Burdwood,,pink,36,,,5,1,,,,0,,,,,1,,,,,,,,,,NA,,,,
463,29,2002,7,5,Burdwood,,pink,38,,,1,8,,,,0,,,,,3,,,,,,,,,,NA,,,,
464,29,2002,7,5,Burdwood,,pink,39,,,1,3,,,,0,,,,,5,,,,,,,,,,NA,,,,
465,29,2002,7,5,Burdwood,,pink,39,,,,1,,1,,0,,,,,4,,,,,,,,,,NA,,,,
466,29,2002,7,5,Burdwood,,pink,40,,,1,1,,,,0,,,,,3,,,,,,,,,,NA,,,,
467,29,2002,7,5,Burdwood,,pink,41,,,,4,,,,0,,,,,3,,,,,,,,,,NA,,,,
468,29,2002,7,5,Burdwood,,pink,41,,,3,,,,,0,,,,,2,,,,,,,,,,NA,,,,
469,29,2002,7,5,Burdwood,,pink,42,,,,3,,,,0,,,,,6,,,,1,,,,,,NA,,,,
470,29,2002,7,5,Burdwood,,pink,42,,,,1,1,1,1,0,,,,,,,,,,,,,,,NA,,,,pre-adult female in mouth
471,29,2002,7,5,Burdwood,,pink,43,,,3,6,,,,0,,,,,4,,,,,,,,,,NA,,,,
472,29,2002,7,5,Burdwood,,pink,45,,,,3,,,,0,,,,,,,,,,,,,,,NA,,,,
473,30,2002,7,5,Glacier,,chum,42,,,1,1,,1,,0,,,,,3,,,,,,,,,,NA,,,,
474,30,2002,7,5,Glacier,,pink,32,,,7,1,,,,0,,,,,2,,,,,,,,,,NA,,,,
475,30,2002,7,5,Glacier,,pink,32,,,1,2,,,,0,,,,,,,,,,,,,,,NA,,,,
476,30,2002,7,5,Glacier,,pink,32,,,1,2,,,,0,,,,,3,,,,,,,,,,NA,,,,
477,30,2002,7,5,Glacier,,pink,33,,,,2,,1,,0,,,,,,,,,,,,,,,NA,,,,
478,30,2002,7,5,Glacier,,pink,34,,,,5,,,,0,,,,,2,,,,,,,,,,NA,,,,
479,30,2002,7,5,Glacier,,pink,34,,,2,5,1,,,0,,,,,,,,,,,,,,,NA,,,,
480,30,2002,7,5,Glacier,,pink,34,,,6,1,,,,0,,,,,,,,,,,,,,,NA,,,,
481,30,2002,7,5,Glacier,,pink,35,,,6,,,,,0,,,,,,,,,,,,,,,NA,,,,
482,30,2002,7,5,Glacier,,pink,35,,,4,,,,,0,,,,,4,,,,,,,,,,NA,,,,
483,30,2002,7,5,Glacier,,pink,35,,,2,,,,,0,,,,,3,,,,,,,,,,NA,,,,
484,30,2002,7,5,Glacier,,pink,36,,,2,1,,,1,0,,,,,1,,,,3,,,,,,NA,,,,
485,30,2002,7,5,Glacier,,pink,37,,,1,1,,,,0,,,,,2,,,,2,,,,,,NA,,,,
486,30,2002,7,5,Glacier,,pink,38,,,,5,,,,0,,,,,3,,,,,,,,,,NA,,,,
487,30,2002,7,5,Glacier,,pink,38,,,5,1,,,,0,,,,,,,,,,,,,,,NA,,,,
488,30,2002,7,5,Glacier,,pink,38,,,1,2,,,,0,,,,,,,,,,,,,,,NA,,,,
489,30,2002,7,5,Glacier,,pink,39,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
490,30,2002,7,5,Glacier,,pink,40,,,3,6,,,,0,,,,,2,,,,1,,,,,,NA,,,,
491,30,2002,7,5,Glacier,,pink,42,,,1,2,,1,,0,,,,,5,,,,2,,,,,,NA,,,,pre-adult female in mouth
492,30,2002,7,5,Glacier,,pink,42,,,1,2,,1,,0,,,,,2,,,,,,,,,,NA,,,,
493,30,2002,7,5,Glacier,,pink,44,,,2,2,,,,0,,,,,5,,,,,,,,,,NA,,,,
494,31,2002,9,5,Wicklow,,chum,32,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
495,31,2002,9,5,Wicklow,,chum,38,,,,1,,,,0,,,,,1,,,,1,,,,,,NA,,,,
496,31,2002,9,5,Wicklow,,chum,41,,,1,,,,,0,,,,,1,,,,,,,,,,NA,,,,
497,31,2002,9,5,Wicklow,,chum,42,,,1,,,,,0,,,,,1,,,,1,,,,,,NA,,,,
498,31,2002,9,5,Wicklow,,chum,42,,,2,,,,,0,,,,,3,,,,,,,,,,NA,,,,
499,31,2002,9,5,Wicklow,,chum,45,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
500,31,2002,9,5,Wicklow,,chum,45,,,,,,,,0,,,,,2,,,,,,,,,,NA,,,,
501,31,2002,9,5,Wicklow,,chum,48,,,,,1,,,0,,,,,4,,,,3,,,,,,NA,,,,
